FXGB	FIRST TRUST GLOBAL FUNDS PUBLIC LIMITED COMPANY	FIRSTTRUSTFACTORFX UCITS CLASSB	IE00BD5HBR05	ETFS	ETFs	Financials	Financial Services	04/12/2017	Ireland	GBX	MAIN MARKET		ETFS	ETEN
FYX	FIRST TRUST GLOBAL FUNDS PUBLIC LIMITED COMPANY	FIRSTTRUSTUSSMALLCAPCOREALPHADEXUCITS	IE00BDBRT036	ETFS	ETFs	Financials	Financial Services	16/03/2017	Ireland	USD	MAIN MARKET		ETFS	ETEN
GINC	FIRST TRUST GLOBAL FUNDS PUBLIC LIMITED COMPANY	FIRSTTRUST GLOBALEQUITY INCOME UCITS ETF	IE00BD842Y21	ETFS	ETFs	Financials	Financial Services	24/10/2016	Ireland	GBX	MAIN MARKET		ETFS	ETEN
LEGR	FIRST TRUST GLOBAL FUNDS PUBLIC LIMITED COMPANY	FIRST TRUST INNOVATIVE TECH UCITS ETF	IE00BF5DXP42	ETFS	ETFs	Financials	Financial Services	10/04/2018	Ireland	USD	MAIN MARKET		ETF2	EFEN
UINC	FIRST TRUST GLOBAL FUNDS PUBLIC LIMITED COMPANY	FIRST TRUST US EQUITY INCOME UCITS ETF	IE00BZBW4Z27	ETFS	ETFs	Financials	Financial Services	18/04/2016	Ireland	GBX	MAIN MARKET		ETFS	ETEN
FSJ	FISHER (JAMES) & SONS PLC	ORD 25P	GB0003395000	SHRS	Shares	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
72GU	FISHGUARD & ROSSLARE RAILWAYS & HARBOURS COMPANY	3 1/2% GTD PRF STK	GB0003401261	SHRS	Shares			28/06/2002	United Kingdom	GBP	MAIN MARKET	Standard Shares	MISL	STBL
FISH	FISHING REPUBLIC PLC	ORD 1P	GB00BY7RY763	SHRS	Shares	Consumer Goods	Personal & Household Goods	04/06/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
FKE	FISKE PLC	ORD 25P	GB0003353157	SHRS	Shares	Financials	Financial Services	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
FLK	FLETCHER KING PLC	ORD 10P	GB0003425310	SHRS	Shares	Financials	Real Estate	24/01/2007	United Kingdom	GBX	AIM		ASQ1	AMQ1
FLOW	FLOWGROUP PLC	ORD 0.1P	GB00B19H7076	SHRS	Shares	Industrials	Industrial Goods & Services	21/03/2007	United Kingdom	GBX	AIM		ASX1	AIMP
FLO	FLOWTECH FLUIDPOWER PLC	ORD 50P	GB00BM4NR742	SHRS	Shares	Industrials	Industrial Goods & Services	21/05/2014	United Kingdom	GBX	AIM		AMSM	ASM6
FLYB	FLYBE GROUP PLC	ORD 1P	GB00B4QMVR10	SHRS	Shares	Consumer Services	Travel & Leisure	14/12/2010	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON15
FBDU	FLYING BRANDS LD	ORD GBP0.01	JE00BD4H0R42	SHRS	Shares	Technology	Technology	16/06/2017	Jersey	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
TUNE	FOCUSRITE PLC	ORD 0.1P	GB00BSBMW716	SHRS	Shares	Consumer Goods	Personal & Household Goods	11/12/2014	United Kingdom	GBX	AIM		ASQ1	AMQ1
FP.	FONDUL PROPRIETATEA S.A.	GDR (EACH REPR 50 ORD) (REG S)	US34460G1067	DPRS	Depositary receipts	Financials	Financial Services	29/04/2015	Romania	USD	MAIN MARKET - SFS		IOBE	INNE
FOOT	FOOTASYLUM PLC	ORD GBP0.001	GB00BYPHD607	SHRS	Shares	Consumer Services	Retail	02/11/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
FBT	FORBIDDEN TECHNOLOGIES PLC	ORD 0.8P	GB0004740477	SHRS	Shares	Technology	Technology	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
FRCL	FOREIGN & COLONIAL INVESTMENT TRUST PLC	ORD 25P	GB0003466074	SHRS	Shares	Financials	Financial Services	22/03/2004	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
FTF	FORESIGHT 4 VCT PLC	ORD 1P	GB00B07YBS95	SHRS	Shares	Financials	Financial Services	16/05/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
FSFL	FORESIGHT SOLAR FUND LIMITED	ORD NPV	JE00BD3QJR55	SHRS	Shares	Financials	Financial Services	29/10/2013	Jersey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
FTSV	FORESIGHT SOLAR & INFRASTRUCTURE VCT PLC	ORD 1P	GB00B640GZ49	SHRS	Shares	Financials	Financial Services	02/11/2010	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
FTV	FORESIGHT VCT PLC	ORD 1P	GB00B68K3716	SHRS	Shares	Financials	Financial Services	02/03/2011	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
FORT	FORTERRA PLC	ORD 1P	GB00BYYW3C20	SHRS	Shares	Industrials	Construction & Materials	26/04/2016	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
FOX	FOX MARBLE HOLDINGS PLC	ORD 1P	GB00B7LGG306	SHRS	Shares	Industrials	Construction & Materials	31/08/2012	United Kingdom	GBX	AIM		ASQ1	AMQ1
FOXT	FOXTONS GROUP PLC	ORD 1P	GB00BCKFY513	SHRS	Shares	Financials	Real Estate	20/09/2013	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
FPP	FRAGRANT PROSPERITY HOLDINGS LIMITED	ORD NPV (DI)	VGG368811037	SHRS	Shares	Financials	Financial Services	12/12/2017	British Virgin Islands	GBX	MAIN MARKET		SSQ3	SQS3
FRAN	FRANCHISE BRANDS PLC	ORD 0.5P	GB00BD6P7Y24	SHRS	Shares	Consumer Services	Retail	05/08/2016	United Kingdom	GBX	AIM		ASQ1	AMQ1
FLEQ	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EUROPEAN EQUITY UCITS ETF	IE00BFWXDW46	ETFS	ETFs			14/09/2018	Ireland	EUR	MAIN MARKET		EUET	UETY
FLES	FRANKLIN LIBERTYSHARES ICAV	FRK LIB EURO SHORT MATURITY UCITS ETF	IE00BFWXDY69	ETFS	ETFs			27/06/2018	Ireland	EUR	MAIN MARKET		EUET	UETY
FLUC	FRANKLIN LIBERTYSHARES ICAV	FRK LIB USD IG CORP BOND UCITS ETF	IE00BFWXDX52	ETFS	ETFs			27/06/2018	Ireland	USD	MAIN MARKET		EUET	UETY
FLXD	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF	IE00BF2B0L69	ETFS	ETFs			08/09/2017	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FLXE	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EMERGING MARKETS UCITS ETF	IE00BF2B0K52	ETFS	ETFs			19/10/2017	Ireland	GBP	MAIN MARKET		EUET	UETY
FLXG	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF	IE00BF2B0N83	ETFS	ETFs			08/09/2017	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FLXU	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ U.S. EQUITY UCITS ETF	IE00BF2B0P08	ETFS	ETFs			08/09/2017	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FLXX	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF	IE00BF2B0M76	ETFS	ETFs			08/09/2017	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FREM	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EMERGING MARKETS UCITS ETF	IE00BF2B0K52	ETFS	ETFs			19/10/2017	Ireland	USD	MAIN MARKET		EUE2	UE2K
FREQ	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EUROPEAN EQUITY UCITS ETF	IE00BFWXDW46	ETFS	ETFs			14/09/2018	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FRGD	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF	IE00BF2B0M76	ETFS	ETFs			08/09/2017	Ireland	USD	MAIN MARKET		EUET	UETY
FRGE	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF	IE00BF2B0N83	ETFS	ETFs			08/09/2017	Ireland	USD	MAIN MARKET		EUET	UETY
FRUC	FRANKLIN LIBERTYSHARES ICAV	FRK LIB USD IG CORP BOND UCITS ETF	IE00BFWXDX52	ETFS	ETFs			27/06/2018	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FRUE	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ U.S. EQUITY UCITS ETF	IE00BF2B0P08	ETFS	ETFs			08/09/2017	Ireland	USD	MAIN MARKET		EUET	UETY
FRXD	FRANKLIN LIBERTYSHARES ICAV	FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF	IE00BF2B0L69	ETFS	ETFs			08/09/2017	Ireland	EUR	MAIN MARKET		EUET	UETY
FRXE	FRANKLIN LIBERTYSHARES ICAV	FRK LIB EURO SHORT MATURITY UCITS ETF	IE00BFWXDY69	ETFS	ETFs			27/06/2018	Ireland	GBP	MAIN MARKET		EUE2	UE2K
FCCN	FRENCH CONNECTION GROUP PLC	ORD 1P	GB0033764746	SHRS	Shares	Consumer Services	Retail	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON15
FEN	FRENKEL TOPPING GROUP PLC	ORD 0.5P	GB00B01YXQ71	SHRS	Shares	Financials	Financial Services	24/03/2005	United Kingdom	GBX	AIM		ASX1	AIMP
FRES	FRESNILLO PLC	ORD USD0.50	GB00B2QPKJ12	SHRS	Shares	Basic Materials	Basic Resources	22/09/2008	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
FRR	FRONTERA RESOURCES CORPORATION	ORD SHS USD0.00004 (DI)	KYG368131069	SHRS	Shares	Oil & Gas	Oil & Gas	02/08/2011	Cayman Islands	GBX	AIM		ASQ1	AMQ1
FDEV	FRONTIER DEVELOPMENTS PLC	ORD 0.5P	GB00BBT32N39	SHRS	Shares	Consumer Goods	Personal & Household Goods	15/07/2013	United Kingdom	GBX	AIM		AMSM	AS50
FIPP	FRONTIER IP GROUP PLC	ORD 10P	GB00B63PS212	SHRS	Shares	Industrials	Industrial Goods & Services	31/01/2011	United Kingdom	GBX	AIM		ASQ1	AMQ1
FST	FRONTIER SMART TECHNOLOGIES GROUP LIMITED	ORD 10P	KYG3730C1078	SHRS	Shares	Technology	Technology	10/03/2017	Cayman Islands	GBX	AIM		ASX1	AIMP
73CL	FRUTAROM INDUSTRIES LD	GDR EACH REPR 1 ORD NIS1.00(144A)	US35950R1068	DPRS	Depositary receipts	Basic Materials	Chemicals	08/02/2005	Israel	USD	MAIN MARKET	Standard GDRs	MISC	INTM
FRUT	FRUTAROM INDUSTRIES LD	GDR EACH REPR 1 ORD NIS1.00(REGS)	US35950R2058	DPRS	Depositary receipts	Basic Materials	Chemicals	03/02/2005	Israel	USD	MAIN MARKET	Standard GDRs	IOBU	LLLU
FCRM	FULCRUM UTILITY SERVICES LD	ORD 0.1P (DI)	KYG368851047	SHRS	Shares	Utilities	Utilities	13/07/2010	Cayman Islands	GBX	AIM		ASQ1	AMQ1
53GW	FULLER, SMITH & TURNER PLC	6% 1ST CUM PRF #1	GB0003551420	SHRS	Shares	Consumer Services	Travel & Leisure	28/06/2002	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSX4	SXSN
54GW	FULLER, SMITH & TURNER PLC	8% 2ND CUM PRF #1	GB0003551537	SHRS	Shares	Consumer Services	Travel & Leisure	28/06/2002	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSX4	SXSN
FSTA	FULLER, SMITH & TURNER PLC	'A' ORD 40P	GB00B1YPC344	SHRS	Shares	Consumer Services	Travel & Leisure	06/08/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
RMB1	FULLGOAL INTERNATIONAL UCITS ETF	FTSE CHINA ONSHORE BANK BOND 1-10 YR EUR	LU1361701714	ETFS	ETFs			21/06/2016	Luxembourg	EUR	MAIN MARKET		ETF2	EFEN
RMB2	FULLGOAL INTERNATIONAL UCITS ETF	FTSE CHINA ONSHORE BANK BOND 1-10 YR USD	LU1361701714	ETFS	ETFs			21/06/2016	Luxembourg	USD	MAIN MARKET		ETFS	ETEN
FCH	FUNDING CIRCLE HOLDINGS PLC	ORD 0.1P (WI)	GB00BG0TPX62	SHRS	Shares				United Kingdom	GBX	MAIN MARKET		SET3	OL10
FCIF	FUNDING CIRCLE SME INCOME FUND LIMITED	ORD NPV	GG00BYYJCZ96	SHRS	Shares	Financials	Financial Services	30/11/2015	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
EHEF	FUNDLOGIC ALTERNATIVES PLC	SCI BETA HFE EUROPE EQUITY 6F EW	IE00BDBRDV26	ETFS	ETFs	Financials	Financial Services	18/12/2017	Ireland	EUR	MAIN MARKET		ETFS	ETEN
EMHF	FUNDLOGIC ALTERNATIVES PLC	SCIBETA HFE EM EQUITY 6F EW	IE00BDBRDX40	ETFS	ETFs	Financials	Financial Services	18/12/2017	Ireland	EUR	MAIN MARKET		ETFS	ETEN
GEF	FUNDLOGIC ALTERNATIVES PLC	MS GLOBAL EQUITY FACTORS UCITS ETF USD	IE00BLY1QG30	ETFS	ETFs	Financials	Financial Services	10/06/2014	Ireland	USD	MAIN MARKET		ETFS	ETEU
JHEF	FUNDLOGIC ALTERNATIVES PLC	SCIBETA HFE JAPAN EQUITY 6F	IE00BDBRDY56	ETFS	ETFs	Financials	Financial Services	18/12/2017	Ireland	EUR	MAIN MARKET		ETFS	ETEN
PHEF	FUNDLOGIC ALTERNATIVES PLC	SCIBETA HFE PACIFIC EX-JAP EQUITY	IE00BDBRDZ63	ETFS	ETFs	Financials	Financial Services	18/12/2017	Ireland	EUR	MAIN MARKET		ETFS	ETEN
USEF	FUNDLOGIC ALTERNATIVES PLC	MS US EQUITY FACTORS UCITS ETF	IE00BPYPPK00	ETFS	ETFs	Financials	Financial Services	19/08/2015	Ireland	USD	MAIN MARKET		ETFS	ETEU
USHF	FUNDLOGIC ALTERNATIVES PLC	SCIBETA HFE US EQUITY 6F EW	IE00BDBRDW33	ETFS	ETFs	Financials	Financial Services	18/12/2017	Ireland	EUR	MAIN MARKET		ETFS	ETEN
FEET	FUNDSMITH EMERGING EQUITIES TRUST PLC	ORD 1P	GB00BLSNND18	SHRS	Shares	Financials	Financial Services	25/06/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
FAB	FUSION ANTIBODIES PLC	ORD 4P	GB00BDQZGK16	SHRS	Shares	Health Care	Health Care	18/12/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
FUM	FUTURA MEDICAL PLC	ORD 0.2P	GB0033278473	SHRS	Shares	Health Care	Health Care	22/07/2003	United Kingdom	GBX	AIM		ASQ1	AMQ1
FUTR	FUTURE PLC	ORD 15P	GB00BYZN9041	SHRS	Shares	Consumer Services	Media	02/02/2017	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSMU	SMEV
G3E	G3 EXPLORATION LIMITED	ORD USD0.0001 (DI)	KYG409381053	SHRS	Shares	Oil & Gas	Oil & Gas	20/12/2006	Cayman Islands	GBX	MAIN MARKET	Standard Shares	SSMU	SMEW
GFS	G4S PLC	ORD 25P	GB00B01FLG62	SHRS	Shares	Industrials	Industrial Goods & Services	20/07/2004	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
GMP	GABELLI MERGER PLUS+ TRUST PLC	ORD USD0.01	GB00BD8P0741	SHRS	Shares			19/07/2017	United Kingdom	USD	MAIN MARKET - SFS		SFM2	SFQQ
GVP	GABELLI VALUE PLUS+ TRUST PLC	ORD 1P	GB00BTLJYS47	SHRS	Shares	Financials	Financial Services	19/02/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
GAIA	GAIL (INDIA) LD	GDR (EACH REPR 6 INR10)(144A)	US36268T1079	DPRS	Depositary receipts	Oil & Gas	Oil & Gas	06/12/2002	India	USD	PROFESSIONAL SECURITIES MARKET	Standard GDRs	MISC	INPE
GAID	GAIL (INDIA) LD	GDR (REPR 6 ORD INR10)(REG S)	US36268T2069	DPRS	Depositary receipts	Oil & Gas	Oil & Gas	27/09/2004	India	USD	PROFESSIONAL SECURITIES MARKET	Standard GDRs	IOBE	IPHE
GAL	GALANTAS GOLD CORPORATION	COM SHS NPV	CA36315W2022	SHRS	Shares	Basic Materials	Basic Resources	14/04/2014	Canada	GBX	AIM		ASX1	AIMP
GLR	GALILEO RESOURCES PLC	ORD 0.1P	GB00B115T142	SHRS	Shares	Basic Materials	Basic Resources	28/09/2011	United Kingdom	GBX	AIM		ASQ1	AMQ1
GFRD	GALLIFORD TRY PLC	ORD 50P	GB00B3Y2J508	SHRS	Shares	Consumer Goods	Personal & Household Goods	07/10/2009	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
GMAA	GAMA AVIATION PLC	ORD 1P	GB00B3ZP1526	SHRS	Shares	Industrials	Industrial Goods & Services	10/11/2010	United Kingdom	GBX	AIM		ASQ1	AMQ1
GMD	GAME DIGITAL PLC	ORD GBP0.01	GB00BMP36W19	SHRS	Shares	Consumer Services	Retail	11/06/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
GAW	GAMES WORKSHOP GROUP PLC	ORD 5P	GB0003718474	SHRS	Shares	Consumer Goods	Personal & Household Goods	08/07/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
GMR	GAMING REALMS PLC	ORD 10P	GB00BBHXD542	SHRS	Shares	Consumer Services	Travel & Leisure	01/08/2013	United Kingdom	GBX	AIM		AMSM	ASM6
GAMA	GAMMA COMMUNICATIONS PLC	ORD 0.25P	GB00BQS10J50	SHRS	Shares	Telecommunications	Telecommunications	10/10/2014	United Kingdom	GBX	AIM		AMSM	AE50
GAN	GAN PLC	ORD 1P	GB00BGCC6189	SHRS	Shares	Technology	Technology	25/11/2013	United Kingdom	GBX	AIM		ASQ1	AMQ1
GTLY	GATELEY (HOLDINGS) PLC	ORD 10P	GB00BXB07J71	SHRS	Shares	Industrials	Industrial Goods & Services	08/06/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
GATC	GATTACA PLC	ORD 1P	GB00B1FMDQ43	SHRS	Shares	Industrials	Industrial Goods & Services	20/12/2006	United Kingdom	GBX	AIM		AMSM	ASM6
GBGI	GBGI LIMITED	ORD USD0.001	GG00BYQFSK24	SHRS	Shares	Financials	Insurance	22/02/2017	Guernsey	GBX	AIM		ASQ1	AMQ1
GBG	GB GROUP PLC	ORD 2.5P	GB0006870611	SHRS	Shares	Technology	Technology	10/09/1999	United Kingdom	GBX	AIM		AMSM	AS50
GCM	GCM RESOURCES PLC	ORD 10P	GB00B00KV284	SHRS	Shares	Basic Materials	Basic Resources	02/12/2005	United Kingdom	GBX	AIM		ASQ1	AMQ1
GABI	GCP ASSET BACKED INCOME FUND LIMITED	ORD NPV	JE00BYXX8B08	SHRS	Shares	Financials	Financial Services	23/10/2015	Jersey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
GCP	GCP INFRASTRUCTURE INVESTMENTS LIMITED	ORD 1P	JE00B6173J15	SHRS	Shares	Financials	Financial Services	22/07/2010	Jersey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
DIGS	GCP STUDENT LIVING PLC	ORD 1P	GB00B8460Z43	SHRS	Shares	Financials	Real Estate	20/05/2013	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
G4M	GEAR4MUSIC (HOLDINGS) PLC	ORD 10P	GB00BW9PJQ87	SHRS	Shares	Consumer Goods	Personal & Household Goods	03/06/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
GCL	GEIGER COUNTER LIMITED	ORD NPV	GB00B15FW330	SHRS	Shares	Financials	Financial Services	10/07/2006	Jersey	GBX	ADMISSION TO TRADING ONLY		SSX3	SQNL
GCS	GEIGER COUNTER LIMITED	SUB SHS NPV	JE00BF5TR491	SHRS	Shares	Financials	Financial Services	15/12/2017	Jersey	GBX	ADMISSION TO TRADING ONLY		SSX3	SQNL
GEMD	GEM DIAMONDS LIMITED	ORD USD0.01 (DI)	VGG379591065	SHRS	Shares	Basic Materials	Basic Resources	20/02/2007	British Virgin Islands	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
GDR	GENEDRIVE PLC	ORD 1.5P	GB00B1VKB244	SHRS	Shares	Health Care	Health Care	04/04/2007	United Kingdom	GBX	AIM		ASQ1	AMQ1
GENL	GENEL ENERGY PLC	ORD 10P	JE00B55Q3P39	SHRS	Shares	Oil & Gas	Oil & Gas	22/06/2011	Jersey	GBX	MAIN MARKET	Standard Shares	SSMU	SMEU
GACA	GENERAL ACCIDENT PLC	8 7/8% CUM IRRD PRF #1	GB0003692737	SHRS	Shares	Financials	Insurance	13/12/2004	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
GACB	GENERAL ACCIDENT PLC	7 7/8% CUM IRRD PRF #1	GB0003692513	SHRS	Shares	Financials	Insurance	13/12/2004	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
GEC	GENERAL ELECTRIC COMPANY	COM STK USD0.06	US3696041033	SHRS	Shares	Industrials	Industrial Goods & Services	27/09/2004	United States	EUR	MAIN MARKET	Standard Shares	SSX4	SXSN
GSS	GENESIS EMERGING MARKETS FUND LD	PTG NPV	GG00B4L0PD47	OTHR	Other equity-like financial instruments	Financials	Financial Services	02/11/2009	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
GNS	GENUS PLC	ORD 10P	GB0002074580	SHRS	Shares	Health Care	Health Care	02/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CGEO	GEORGIA CAPITAL PLC	ORD 1P	GB00BF4HYV08	SHRS	Shares	Financials	Financial Services	29/05/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON5
GHG	GEORGIA HEALTHCARE GROUP PLC	ORD GBP0.01	GB00BYSS4K11	SHRS	Shares	Health Care	Health Care	12/11/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
GEO	GEORGIAN MINING CORPORATION	ORD NPV (DI)	VGG9688A1003	SHRS	Shares	Basic Materials	Basic Resources	11/10/2016	British Virgin Islands	GBX	AIM		ASQ1	AMQ1
GETB	GETBUSY PLC	ORD 0.15P	GB00BYP36B44	SHRS	Shares	Technology	Technology	04/08/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
GTC	GETECH GROUP PLC	ORD 0.25P	GB00B0HZVP95	SHRS	Shares	Oil & Gas	Oil & Gas	20/09/2006	United Kingdom	GBX	AIM		ASX1	AIMP
GFIN	GFINITY PLC	ORD 0.1P	GB00BT9QD572	SHRS	Shares	Consumer Services	Media	22/12/2014	United Kingdom	GBX	AIM		ASQ1	AMQ1
PRCE	GF INTERNATIONAL	GF INTERNATIONAL-FTSE CHINA A UCITS ETF	LU1508476568	ETFS	ETFs			12/01/2017	Luxembourg	USD	MAIN MARKET		EUET	UET1
GLB	GLANBIA PLC	ORD EUR0.06	IE0000669501	SHRS	Shares	Consumer Goods	Food & Beverage	08/07/2005	Ireland	EUR	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
GSK	GLAXOSMITHKLINE PLC	ORD 25P	GB0009252882	SHRS	Shares	Health Care	Health Care	24/11/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
GLEN	GLENCORE PLC	ORD USD0.01	JE00B4T3BW64	SHRS	Shares	Basic Materials	Basic Resources	24/05/2011	Jersey	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
GLV	GLENVEAGH PROPERTIES PLC	ORD EUR0.001	IE00BD6JX574	SHRS	Shares	Consumer Goods	Personal & Household Goods	13/10/2017	Ireland	EUR	MAIN MARKET	Standard Shares	SSMU	SMEV
GLIF	GLI FINANCE LIMITED	ORD NPV	GB00B0CL3P62	SHRS	Shares	Financials	Financial Services	21/03/2007	Guernsey	GBX	AIM		ASQ1	AMQ1
GLIZ	GLI FINANCE LIMITED	ZDP NPV	GG00BTDYD136	SHRS	Shares	Financials	Financial Services	05/10/2015	Guernsey	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
DATA	GLOBALDATA PLC	ORD 1/14P	GB00B87ZTG26	SHRS	Shares	Consumer Services	Media	25/04/2013	United Kingdom	GBX	AIM		ASX1	AIMP
GFIR	GLOBAL FIXED INCOME REALISATION LIMITED	ORD NPV GBP	GG00B1GJQ984	SHRS	Shares	Financials	Financial Services	30/11/2006	Guernsey	GBX	ADMISSION TO TRADING ONLY		SSX3	SQNL
GINV	GLOBAL INVACOM GROUP LIMITED	ORD NPV (DI)	SG2E91982768	SHRS	Shares	Technology	Technology	02/07/2014	Singapore	GBX	AIM		ASQ1	AMQ1
GBP	GLOBAL PETROLEUM LIMITED	ORD NPV	AU000000GBP6	SHRS	Shares	Oil & Gas	Oil & Gas	07/03/2005	Australia	GBX	AIM		ASX1	AIMP
GPH	GLOBAL PORTS HOLDING PLC	ORD GBP0.01	GB00BD2ZT390	SHRS	Shares	Industrials	Industrial Goods & Services	17/05/2017	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSMU	SMEV
80GM	GLOBAL PORTS INVESTMENTS PLC	GDR (EACH REPR 3 ORD) (144A)	US37951Q1031	DPRS	Depositary receipts	Industrials	Industrial Goods & Services	29/06/2011	Cyprus	USD	MAIN MARKET	Standard GDRs	MISC	INTM
GLPR	GLOBAL PORTS INVESTMENTS PLC	GDR (EACH REPR 3 ORD) (REG S)	US37951Q2021	DPRS	Depositary receipts	Industrials	Industrial Goods & Services	29/06/2011	Cyprus	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
GRIT	GLOBAL RESOURCES INVESTMENT TRUST PLC	ORD GBP0.01	GB00BCKFVJ45	SHRS	Shares	Financials	Financial Services	07/03/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
38KH	GLOBALTRANS INVESTMENT PLC	GDR (EACH REPR 1 ORD) (144A)	US37949E1055	DPRS	Depositary receipts	Industrials	Industrial Goods & Services	08/05/2008	Cyprus	USD	MAIN MARKET	Standard GDRs	MISC	INTM
GLTR	GLOBALTRANS INVESTMENT PLC	GDR (EACH REPR 1 ORD) (REG S)	US37949E2046	DPRS	Depositary receipts	Industrials	Industrial Goods & Services	30/04/2008	Cyprus	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
GWI	GLOBALWORTH REAL ESTATE INVESTMENTS LIMITED	ORD NPV	GG00B979FD04	SHRS	Shares	Financials	Real Estate	25/07/2013	Guernsey	EUR	AIM		AMSM	ASM8
