15FT	HSBC BANK PLC	WTS LKD A ORDS GUANGDONG ELEC 26/06/2023	GB00BBP6H203	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15FU	HSBC BANK PLC	WTS LKD A ORDS CHINA CAMC 26/06/2023	GB00BBP6H427	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15FV	HSBC BANK PLC	WTS LKD A ORD SHANGHAI METERS.26/06/2023	GB00BBP6H534	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15FX	HSBC BANK PLC	WTS LKD A ORD BEIJING KANGDE.26/06/2023	GB00BBP6H641	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15FY	HSBC BANK PLC	WTS LKD A ORDS HUADONG MED 26/06/2023	GB00BBP6H310	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15FZ	HSBC BANK PLC	WTS LKD A ORDS HISENSE ELEC 26/06/2023	GB00BBP6H757	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15GA	HSBC BANK PLC	WTS LKD A ORDS GUANGHUI EGY 26/06/2023	GB00BBP6H864	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15GB	HSBC BANK PLC	WTS LKD A ORDS HENAN DAYOU 26/06/2023	GB00BBP6H971	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15GC	HSBC BANK PLC	WTS LKD A ORDS SHENZHEN EGY 26/06/2023	GB00BBP6H088	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15GD	HSBC BANK PLC	WTS LKD A ORDS WASU MEDIA 26/06/2023	GB00BBP6H195	SDRV	Securitised derivatives			26/06/2013	26/06/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15GW	HSBC BANK PLC	WTS LKD ORDS LARGAN PRECISION 26/07/23	GB00BCLYF651	SDRV	Securitised derivatives			02/08/2013	26/07/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15HK	HSBC BANK PLC	WTS LKD ORDS HOUSING DEV FIN 30/08/23	GB00BD7VG312	SDRV	Securitised derivatives			06/09/2013	30/08/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15IW	HSBC BANK PLC	WTS LKD ORD SHS QUANTA 17/10/22	GB00B87PM073	SDRV	Securitised derivatives			23/10/2012	17/10/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15JN	HSBC BANK PLC	WTS LKD H.SHANGHAI&SHENZHEN 300 17/10/22	GB00B8RKFV45	SDRV	Securitised derivatives			24/10/2012	17/10/2022	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
15JW	HSBC BANK PLC	WTS LKD ORD SH KALPAT. 17/10/22	GB00B79V2K60	SDRV	Securitised derivatives			25/10/2012	17/10/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15OV	HSBC BANK PLC	WTS LNKD/A ORDS GUANGDONG GWRLD 09/05/22	GB00B83K6H17	SDRV	Securitised derivatives			16/05/2012	09/05/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15OW	HSBC BANK PLC	WTS LNKD/A ORDS SHANDONG 09/05/22	GB00B79M0M77	SDRV	Securitised derivatives			16/05/2012	09/05/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15RT	HSBC BANK PLC	MKT ACC WTS LKD ORD A TUS-SOUND 22/02/19	GB00BDH6RH76	SDRV	Securitised derivatives			29/02/2016	22/02/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
15ZG	HSBC BANK PLC	WTS LKD B SHS ANHUI GUJING DIST 22/08/22	GB00B8N3HJ99	SDRV	Securitised derivatives			28/08/2012	22/08/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16BB	HSBC BANK PLC	WTS LNKD ORDS PHU NHUAN JEWELRY 29/08/22	GB00B8BVNL91	SDRV	Securitised derivatives			06/09/2012	29/08/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16CP	HSBC BANK PLC	WRTS LKD ORD A ZHEJIANG NHU 09/10/23	GB00BFNY7X52	SDRV	Securitised derivatives			16/10/2013	09/10/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16IE	HSBC BANK PLC	WTS LKD HUATAI-PINE 05/09/22	GB00B7MWK352	SDRV	Securitised derivatives			10/09/2012	07/09/2031	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16MJ	HSBC BANK PLC	WTS LKD ORD A SHS SIASUN 23/10/23	GB00BDZT7564	SDRV	Securitised derivatives			28/10/2013	23/10/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16MK	HSBC BANK PLC	WTS LKD ORD SHS NATCO 23/10/23	GB00BDZTDM55	SDRV	Securitised derivatives			28/10/2013	23/10/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
16QH	HSBC BANK PLC	MRK ACC WTS LNK ORD A SHS GEM 01/03/19	GB00BDCRLM88	SDRV	Securitised derivatives			10/03/2016	01/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
16RW	HSBC BANK PLC	MRK ACC WTS LNK ORD A SHS BEIJI 04/03/19	GB00BYXSDF45	SDRV	Securitised derivatives			11/03/2016	04/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
16RX	HSBC BANK PLC	MRK ACC WTS LNK ORD A SHS SHEKO 04/03/19	GB00BYXSDG51	SDRV	Securitised derivatives			11/03/2016	04/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
16RY	HSBC BANK PLC	MRK ACC WTS LNK ORD A SHS HEDY 04/03/19	GB00BYXSDH68	SDRV	Securitised derivatives			11/03/2016	04/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
16SI	HSBC BANK PLC	WTS LKD A SHS CHINA EASTERN AIR 19/10/22	GB00B8KJG151	SDRV	Securitised derivatives			26/10/2012	19/10/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17CI	HSBC BANK PLC	WTS LKD ORD A SHS SOOCHOW 06/11/23	GB00BGCZK377	SDRV	Securitised derivatives			12/11/2013	06/11/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17GL	HSBC BANK PLC	EUR CALL WTS F100 & S&P 500 16/11/18	GB00B8QYF407	SDRV	Securitised derivatives			10/12/2012	16/11/2018	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17HC	HSBC BANK PLC	WTS LKD ORDS TATA MOTORS 05/12/22	GB00B8DZST27	SDRV	Securitised derivatives			12/12/2012	05/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17HD	HSBC BANK PLC	WTS LKD A SHS GEMDALE CORP 05/12/22	GB00B92Z8Q70	SDRV	Securitised derivatives			12/12/2012	05/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17KY	HSBC BANK PLC	WTS LKD ORD INDIAN OIL 22/11/23	GB00BGLNV736	SDRV	Securitised derivatives			06/12/2013	22/11/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17LY	HSBC BANK PLC	WTS LKD ORD NAN YA PLASTICS 28/12/22	GB00B8DDCM77	SDRV	Securitised derivatives			07/01/2013	28/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17LZ	HSBC BANK PLC	WTS LKD ORD A SHS ANHUI USTC 26/12/22	GB00B8XZT005	SDRV	Securitised derivatives			07/01/2013	26/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17ME	HSBC BANK PLC	WTS LKD ORD CASTROL 04/12/23	GB00BH3WPC83	SDRV	Securitised derivatives			09/12/2013	04/12/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17ML	HSBC BANK PLC	WTS LKD A ORD CHINA CNR CORP.13/12/22	GB00B95D5Z64	SDRV	Securitised derivatives			20/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17MV	HSBC BANK PLC	WTS LKD A SHS SHANGHAI JINQIAO 09/01/23	GB00B7TX1S32	SDRV	Securitised derivatives			14/01/2013	09/01/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17MW	HSBC BANK PLC	WTS LKD A SHS HEFEI DEPT 09/01/23	GB00B8KRL360	SDRV	Securitised derivatives			14/01/2013	09/01/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17NS	HSBC BANK PLC	WTS LKD ORD FED BK 04/12/23	GB00BH3WP621	SDRV	Securitised derivatives			09/12/2013	04/12/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17NT	HSBC BANK PLC	WTS LKD ORD BAJAJ FINSERV 04/12/23	GB00BH3WSB81	SDRV	Securitised derivatives			09/12/2013	04/12/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17OX	HSBC BANK PLC	EURO PUT WTS LKD EURO STX50 15/04/19	GB00B9D61374	SDRV	Securitised derivatives			01/03/2013	15/02/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17OY	HSBC BANK PLC	EURO PUT WTS LKD F100 IDX 15/02/19	GB00B7RCCT01	SDRV	Securitised derivatives			01/03/2013	15/02/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17OZ	HSBC BANK PLC	EURO CALL WTS LKD F100 IDX 15/02/19	GB00B8H5L222	SDRV	Securitised derivatives			01/03/2013	15/02/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17PB	HSBC BANK PLC	EURO CALL WTS LKD EURO STX50 15/02/19	GB00B9DJWT95	SDRV	Securitised derivatives			01/03/2013	15/02/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17RV	HSBC BANK PLC	WTS LKD ORD A SHS BEIJING 04/12/23	GB00BH4HHT33	SDRV	Securitised derivatives			10/12/2013	04/12/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17RW	HSBC BANK PLC	WTS LKD ORD A SHS SHENZHEN 27/11/23	GB00BH4HHC65	SDRV	Securitised derivatives			10/12/2013	27/11/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17UU	HSBC BANK PLC	MAW LKD ORD GINKO 14/03/23	GB00B9LC8146	SDRV	Securitised derivatives			19/03/2013	14/03/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
17XC	HSBC BANK PLC	MAW LKD ORD A SHRS JIANGSU EX 09/03/19	GB00BZ5ZR706	SDRV	Securitised derivatives			16/03/2016	09/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CRTR	UIDR
18JX	HSBC BANK PLC	WTS LKD ORDS CHIPBOND TECH CORP 21/11/22	GB00B92BG729	SDRV	Securitised derivatives			26/11/2012	21/11/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AE	HSBC BANK PLC	WTS LKD A SHS CHINA ERZHONG 20/12/22	GB00B8C2SF03	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AG	HSBC BANK PLC	WTS LKD ORD A SHS PACIFIC SECS 20/12/22	GB00B8RLC052	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AH	HSBC BANK PLC	WTS LKD ORD A SHS XI'AN SHAANGU 20/12/22	GB00B8RK2573	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AI	HSBC BANK PLC	WTS LKD ORD A SHS FOUNDER SECS 20/12/22	GB00B8GPB454	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AJ	HSBC BANK PLC	WTS LKD ORD A SHS WESTERN MING 20/12/22	GB00B8DZLD71	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AK	HSBC BANK PLC	WTS LKD ORD A SHS GUANGSHEN 20/12/22	GB00B8DSGS62	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AL	HSBC BANK PLC	WTS LKD ORD A SHS ZHENGZHOU 20/12/22	GB00B8DDD917	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AN	HSBC BANK PLC	WTS LKD A SHS CAMEL GRP 20/12/22	GB00B8B3S871	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AO	HSBC BANK PLC	WTS LKD A SHS CHINA XD 20/12/22	GB00B8B06W88	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AP	HSBC BANK PLC	WTS LKD A SHS SOOCHOW SECS 20/12/22	GB00B83Z5N59	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AQ	HSBC BANK PLC	WTS LKD A SHS CHINA FIRST 20/12/22	GB00B833ZF13	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AR	HSBC BANK PLC	WTS LKD A SHS SINOVEL WIND GRP 20/12/22	GB00B816ZF22	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AS	HSBC BANK PLC	WTS LKD A SHS SDIC XINJI ENRGY 20/12/22	GB00B807VJ23	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19AT	HSBC BANK PLC	WTS LKD A SHS PINGDINGSHAN 20/12/22	GB00B6VL2Q36	SDRV	Securitised derivatives			02/01/2013	20/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19MI	HSBC BANK PLC	MKT ACC WTS LKD HCL TECH 06/02/23	GB00B974FK27	SDRV	Securitised derivatives			05/02/2013	06/02/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19NJ	HSBC BANK PLC	6Y BRMDN CLL WTS F100&E.STOXX50 28/11/18	GB00B92PWP41	SDRV	Securitised derivatives			12/12/2012	05/12/2018	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19PF	HSBC BANK PLC	6 YR BERM CALL WTS 10/01/19	GB00B8N0CG25	SDRV	Securitised derivatives			25/01/2013	10/01/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19PG	HSBC BANK PLC	6 YR BERM CALL WTS 10/01/19	GB00B8GKNY45	SDRV	Securitised derivatives			19/04/2017	10/01/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19QP	HSBC BANK PLC	6 YR BERM CALL WTS 16/01/19	GB00B968CR13	SDRV	Securitised derivatives			30/01/2013	16/01/2019	United Kingdom	GBP	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19TE	HSBC BANK PLC	WTS LKD ORD B SHS CHONGQING 21/12/22	GB00B97RLG97	SDRV	Securitised derivatives			03/01/2013	21/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19TK	HSBC BANK PLC	WTS LKD ORDS SRF 02/01/23	GB00B9GRH398	SDRV	Securitised derivatives			09/01/2013	02/01/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19TS	HSBC BANK PLC	WTS LKD ORD BS SHANGHAI JINQIAO 04/01/23	GB00B4VVB732	SDRV	Securitised derivatives			11/01/2013	04/01/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
19TT	HSBC BANK PLC	WTS LKD ORD BS SHANGHAI ZHENHUA 04/01/23	GB00B984NS50	SDRV	Securitised derivatives			11/01/2013	04/01/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
22LT	HSBC BANK PLC	MAW LKD ORD A SHRS BEIJING 15/03/19	GB00BYYP9M34	SDRV	Securitised derivatives			22/03/2016	15/03/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
22SW	HSBC BANK PLC	MAW LKD ORD A SHRS SUNGROW PWR 15/03/19	GB00BYYP9L27	SDRV	Securitised derivatives			22/03/2016	15/03/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
22UF	HSBC BANK PLC	MAW LKD ORD A SHRS SIASUN ROBOT 15/03/19	GB00BYYP9K10	SDRV	Securitised derivatives			22/03/2016	15/03/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
23BS	HSBC BANK PLC	WTS LNKD/A SHS NARI TECH 16/05/22	GB00B7WMQY82	SDRV	Securitised derivatives			21/05/2012	16/05/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
30FG	HSBC BANK PLC	MRK ACC WTS LNKD ORD A HAN LAS 18/03/19	GB00BYSWWK95	SDRV	Securitised derivatives			29/03/2016	18/03/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
30FX	HSBC BANK PLC	WTS LNKD A SHS SHAGHAI 12/06/22	GB00B8BV1J33	SDRV	Securitised derivatives			19/06/2012	12/06/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
30FZ	HSBC BANK PLC	WTS LNKD A SHS ZHEJIANG 12/06/22	GB00B85PSW39	SDRV	Securitised derivatives			19/06/2012	12/06/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
30GA	HSBC BANK PLC	WTS LNKD A SHS JIANGSU 12/06/22	GB00B842WN49	SDRV	Securitised derivatives			19/06/2012	12/06/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
31PJ	HSBC BANK PLC	WTS LKD A ORDS CHINA MERCHANTS 26/03/24	GB00BKX5BX10	SDRV	Securitised derivatives			26/03/2014	26/03/2024	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
32HF	HSBC BANK PLC	WTS LKD ORD ING VYSYA 12/12/23	GB00BH7XXP67	SDRV	Securitised derivatives			19/12/2013	12/12/2023	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
32WZ	HSBC BANK PLC	MRK ACC WTS LNKD ORD A HAN TIG 11/04/19	GB00BZB0ZQ44	SDRV	Securitised derivatives			18/04/2016	11/04/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
33NF	HSBC BANK PLC	MAWS LKD ORD A ZHONGSHAN 20/04/19	GB00BD3B8K67	SDRV	Securitised derivatives			20/04/2016	20/04/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
33QM	HSBC BANK PLC	WTS LKD ORDS WNDRLND HOLDS LTD 08/05/24	GB00BMJ6NX69	SDRV	Securitised derivatives			16/05/2014	08/05/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
33RO	HSBC BANK PLC	WTS LKD ORDS CRDT ANLYS&RSRCH 02/05/24	GB00BMJJQP82	SDRV	Securitised derivatives			16/05/2014	02/05/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
33RZ	HSBC BANK PLC	WTS LKD ORDS PRISM CMNT LTD 09/05/24	GB00BMJJP514	SDRV	Securitised derivatives			16/05/2014	09/05/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
33XU	HSBC BANK PLC	WRT LKD ORD A SHS HUNDSUN TECH 12/02/25	GB00BVXLF349	SDRV	Securitised derivatives			26/02/2015	12/02/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
33YN	HSBC BANK PLC	WRNT LKD ORD A SHS DONGXING SEC 13/02/25	GB00BVXW3K02	SDRV	Securitised derivatives			27/02/2015	13/02/2025	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34GA	HSBC BANK PLC	WTS LKD ORD A BEIJING 03/01/24	GB00BHY37Q87	SDRV	Securitised derivatives			10/01/2014	03/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34IK	HSBC BANK PLC	MAWS LKD ORD A SHRS SINOMACH 19/04/19	GB00BD2X3S60	SDRV	Securitised derivatives			27/04/2016	19/04/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWNR	EIDW
34JN	HSBC BANK PLC	WTS LKD A ORDS BOE TECH GRP 06/06/24	GB00BN7ZX092	SDRV	Securitised derivatives			13/06/2014	06/06/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34OE	HSBC BANK PLC	WTS LKD ORD A SHS TIANJIN 15/01/24	GB00BJ05QG51	SDRV	Securitised derivatives			15/01/2014	15/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34OT	HSBC BANK PLC	MANS ORDS WEIFU HI-TECH 02/05/19	XS1406944287	SDRV	Securitised derivatives			04/05/2016	02/05/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
34PA	HSBC BANK PLC	WTS LKD ORD A SHS GUANGDONG 15/01/24	GB00BJ05QK97	SDRV	Securitised derivatives			15/01/2014	15/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34TK	HSBC BANK PLC	WTS LKD ORD AUROBINDO LTD 21/05/24	GB00BMSKVV34	SDRV	Securitised derivatives			28/05/2014	21/05/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
34YR	HSBC BANK PLC	MAWS ORDS BEIJING NEW 03/05/19	GB00BYQ80S31	SDRV	Securitised derivatives			10/05/2016	03/05/2019	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CRTR	UIDR
35AF	HSBC BANK PLC	WTS LKD ORD OIL & NATURAL GAS 10/01/24	GB00BJ0XGC58	SDRV	Securitised derivatives			21/01/2014	10/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
35WN	HSBC BANK PLC	WTS LKD ORD A SHS ANHUI 16/01/24	GB00BJ4GQ081	SDRV	Securitised derivatives			23/01/2014	16/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
35YA	HSBC BANK PLC	WTS LKD ORD A SHS BEIJING 23/01/24	GB00BJ4GPP67	SDRV	Securitised derivatives			23/01/2014	23/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
35YB	HSBC BANK PLC	WTS LKD ORD A SHS CHANGZHOU 23/01/24	GB00BJ4GPT06	SDRV	Securitised derivatives			23/01/2014	23/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
36DI	HSBC BANK PLC	WTS LKD ORD A SHS GUIRENNIAO 24/01/24	GB00BJ59WH57	SDRV	Securitised derivatives			27/01/2014	24/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
36FP	HSBC BANK PLC	WTS LKD ORD A SHS YANGZHOU 27/01/24	GB00BJ59WW09	SDRV	Securitised derivatives			28/01/2014	27/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
36TV	HSBC BANK PLC	WTS LKD ORD A SHS KENNEDE 29/01/24	GB00BJH01X55	SDRV	Securitised derivatives			06/02/2014	29/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
36ZR	HSBC BANK PLC	WTS LKD ORD A SHS GERON 29/01/24	GB00BJH02547	SDRV	Securitised derivatives			06/02/2014	29/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
36ZS	HSBC BANK PLC	WTS LKD ORD A SHS CHINA WAFER 29/01/24	GB00BJH04Y77	SDRV	Securitised derivatives			06/02/2014	29/01/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
37AP	HSBC BANK PLC	WTS LKD ORD INDIABULLS POWER LD 23/09/24	GB00BQY74B79	SDRV	Securitised derivatives			08/10/2014	23/09/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
38AV	HSBC BANK PLC	WTS LKD ORDS AXIS BK LD 06/07/22	GB00B84YGM76	SDRV	Securitised derivatives			06/07/2012	06/07/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
38FK	HSBC BANK PLC	MAWS LKD ORD A SHRS HUALAN BIO 03/06/19	GB00BYT3QK92	SDRV	Securitised derivatives			08/06/2016	03/06/2019	United Kingdom	USD	MAIN MARKET	Standard Debt	CRTR	UIDR
38GZ	HSBC BANK PLC	WTS LKD ORD A CHINA CONS. 21/06/22	GB00B7M5Y658	SDRV	Securitised derivatives			28/06/2012	21/06/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
38HX	HSBC BANK PLC	WRTS LKD ORDS VA TECH WABAG LD	GB00BRJG1V50	SDRV	Securitised derivatives			16/10/2014	09/10/2024	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
38MQ	HSBC BANK PLC	WTS LNKD ORDS MSTAR 11/07/22	GB00B8JBLR36	SDRV	Securitised derivatives			16/07/2012	11/07/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
