SPT	SPIRENT COMMUNICATIONS PLC	ORD 3 1/3P	GB0004726096	SHRS	Technology	Technology	11/10/2002	United Kingdom	GBX	£825.85	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25T
SRO	SPITFIRE OIL LIMITED	ORD USD0.0005 (DI)	BMG836741048	SHRS	Oil & Gas	Oil & Gas	18/07/2007	Bermuda	GBX	£1.59	AIM		ASX1	AIMP
SPO	SPORTECH PLC	ORD 20P	GB00B28ZPV64	SHRS	Consumer Services	Travel & Leisure	18/12/2007	United Kingdom	GBX	£118.59	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
SPD	SPORTS DIRECT INTERNATIONAL PLC	ORD 10P	GB00B1QH8P22	SHRS	Consumer Services	Retail	18/06/2007	United Kingdom	GBX	£1,832.14	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
SPR	SPRINGFIELD PROPERTIES PLC	ORD 0.125P	GB00BF1QPG26	SHRS	Consumer Goods	Personal & Household Goods	16/10/2017	United Kingdom	GBX	£118.01	AIM		ASQ1	AMQ1
SQN	SQN ASSET FINANCE INCOME FUND LIMITED	ORD NPV	GG00BN56JF17	SHRS	Financials	Financial Services	14/07/2014	Guernsey	GBX	£350.56	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
SQNX	SQN ASSET FINANCE INCOME FUND LIMITED	C SHS NPV	GG00BFXYHJ13	SHRS	Financials	Financial Services	29/05/2018	Guernsey	GBX	£130.60	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
SSIF	SQN SECURED INCOME FUND PLC	ORD 1P	GB00BYMK5S87	SHRS			23/09/2015	United Kingdom	GBX	£47.44	MAIN MARKET - SFS		SFM2	SFQQ
SRT	SRT MARINE SYSTEMS PLC	ORD 0.1P	GB00B0M8KM36	SHRS	Technology	Technology	02/11/2005	United Kingdom	GBX	£35.63	AIM		ASQ1	AMQ1
SSE	SSE PLC	ORD 50P	GB0007908733	SHRS	Utilities	Utilities	16/12/1998	United Kingdom	GBX	£11,763.97	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
SSPG	SSP GROUP PLC	ORD 1 1/30P	GB00BFWK4V16	SHRS	Consumer Services	Travel & Leisure	16/04/2018	United Kingdom	GBX	£3,362.67	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
STAF	STAFFLINE GROUP PLC	ORD 10P	GB00B040L800	SHRS	Industrials	Industrial Goods & Services	22/09/2005	United Kingdom	GBX	£347.07	AIM		AMSM	AS50
SGC	STAGECOACH GROUP PLC	ORD 125/228P	GB00B6YTLS95	SHRS	Consumer Services	Travel & Leisure	10/10/2011	United Kingdom	GBX	£897.36	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
STAN	STANDARD CHARTERED PLC	ORD USD0.50	GB0004082847	SHRS	Financials	Banks	24/11/2003	United Kingdom	GBX	£21,028.95	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
SLA	STANDARD LIFE ABERDEEN PLC	ORD 12 2/9P	GB00BVFD7Q58	SHRS	Financials	Financial Services	16/03/2015	United Kingdom	GBX	£9,018.18	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
SLET	STANDARD LIFE EQUITY INCOME TRUST PLC	ORD 25P	GB0006039597	SHRS	Financials	Financial Services	02/12/2005	United Kingdom	GBX	£232.54	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SLI	STANDARD LIFE INVESTMENTS PROPERTY INCOME TRUST LD	ORD 1P	GB0033875286	SHRS	Financials	Real Estate	14/03/2006	United Kingdom	GBX	£366.09	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
SLPE	STANDARD LIFE PRIVATE EQUITY TRUST PLC	ORD 0.2P	GB0030474687	SHRS	Financials	Financial Services	12/12/2005	United Kingdom	GBX	£531.19	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SLS	STANDARD LIFE UK SMALLER COMPANIES TRUST PLC	ORD 25P	GB0002959582	SHRS	Financials	Financial Services	16/04/1996	United Kingdom	GBX	£379.68	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SGI	STANLEY GIBBONS GROUP PLC	ORD 1P	GB0009628438	SHRS	Consumer Services	Retail	22/03/2006	Jersey	GBX	£16.01	AIM		ASX1	AIMP
STAR	STARCOM PLC	ORD NPV	JE00B8WSDY21	SHRS	Technology	Technology	27/02/2013	Jersey	GBX	£7.45	AIM		ASQ1	AMQ1
SVE	STARVEST PLC	ORD 1P	GB0009619817	SHRS	Financials	Financial Services	23/09/2004	United Kingdom	GBX	£1.16	AIM		ASX1	AIMP
SWEF	STARWOOD EUROPEAN REAL ESTATE FINANCE LIMITED	ORD NPV	GG00B79WC100	SHRS	Financials	Financial Services	17/12/2012	Guernsey	GBX	£412.52	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SOG	STATPRO GROUP PLC	ORD 1P	GB0006300213	SHRS	Technology	Technology	25/03/2004	United Kingdom	GBX	£91.10	AIM		ASX1	AIMP
STP	STENPROP LIMITED	ORD EUR0.000001258	GG00BFWMR296	SHRS	Financials	Real Estate	15/06/2018	Guernsey	GBX		MAIN MARKET - SFS		SFM1	SFML
STCM	STEPPE CEMENT LTD	ORD NPV	MYA004433001	SHRS	Industrials	Construction & Materials	15/09/2005	Malaysia	GBX	£60.23	AIM		ASX1	AIMP
SEY	STERLING ENERGY PLC	ORD 10P	GB00B4X3Q493	SHRS	Oil & Gas	Oil & Gas	23/12/2009	United Kingdom	GBX	£24.21	AIM		AMSM	ASM6
STHR	STHREE PLC	ORD 1P	GB00B0KM9T71	SHRS	Industrials	Industrial Goods & Services	16/06/2006	United Kingdom	GBX	£492.02	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
STIL	STILFONTEIN GOLD MINING CO LD	R0.50	ZAE000007118	SHRS			27/09/2004	South Africa	GBX	£0.00	MAIN MARKET		SSX4	SXSN
STL	STILO INTERNATIONAL PLC	ORD 1P	GB0009597484	SHRS	Technology	Technology	30/08/2000	United Kingdom	GBX	£3.30	AIM		ASX1	AIMP
STRL	STIRLING INDUSTRIES PLC	ORD GBP0.01	GB00BFX0W490	SHRS	Financials	Financial Services	06/03/2018	United Kingdom	GBX	£7.90	AIM		ASQ1	AMQ1
SIV	ST. IVES PLC	ORD 10P	GB0007689002	SHRS	Industrials	Industrial Goods & Services	19/12/2005	United Kingdom	GBX	£157.94	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
STJ	ST. JAMES'S PLACE PLC	ORD 15P	GB0007669376	SHRS	Financials	Insurance	31/10/2003	United Kingdom	GBX	£6,055.48	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
STM	STM GROUP PLC	ORD 0.1P	IM00B1S9KY98	SHRS	Financials	Financial Services	28/03/2007	Isle of Man	GBX	£39.51	AIM		ASX1	AIMP
SMP	ST.MODWEN PROPERTIES PLC	ORD 10P	GB0007291015	SHRS	Financials	Real Estate	22/12/2003	United Kingdom	GBX	£845.03	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
STOB	STOBART GROUP LD	ORD 10P	GB00B03HDJ73	SHRS	Industrials	Industrial Goods & Services	18/09/2006	Guernsey	GBX	£880.51	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
STCK	STOCK SPIRITS GROUP PLC	ORD 10P	GB00BF5SDZ96	SHRS	Consumer Goods	Food & Beverage	25/10/2013	United Kingdom	GBX	£394.00	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
SPPC	ST PETER PORT CAPITAL LIMITED	ORD NPV	GG00B1V4NS68	SHRS	Financials	Financial Services	16/04/2007	Guernsey	GBX	£5.54	AIM		ASX1	AIMP
STHP	STRANGER HOLDINGS PLC	ORD GBP0.001	GB00BYWLRL80	SHRS	Financials	Financial Services	13/01/2017	United Kingdom	GBX	£2.00	MAIN MARKET		SSQ3	SQS3
SEC	STRATEGIC EQUITY CAPITAL PLC	ORD 10P	GB00B0BDCB21	SHRS	Financials	Financial Services	19/07/2005	United Kingdom	GBX	£150.13	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
SML	STRATEGIC MINERALS PLC	ORD 0.1P	GB00B4W8PD74	SHRS	Basic Materials	Basic Resources	08/06/2011	United Kingdom	GBX	£20.74	AIM		ASQ1	AMQ1
STR	STRIDE GAMING PLC	ORD 1P	JE00BWT5X884	SHRS	Consumer Services	Travel & Leisure	19/05/2015	Jersey	GBX	£71.64	AIM		ASQ1	AMQ1
KETL	STRIX GROUP PLC	ORD 1P	IM00BF0FMG91	SHRS	Industrials	Industrial Goods & Services	08/08/2017	Isle of Man	GBX	£318.44	AIM		AMSM	ASM6
STVG	STV GROUP PLC	ORD 50P	GB00B3CX3644	SHRS	Consumer Services	Media	01/10/2008	United Kingdom	GBX	£152.65	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
SMTG	SUMMIT GERMANY LIMITED	ORD NPV	GG00BJ4FZW09	SHRS	Financials	Real Estate	26/02/2014	Guernsey	EUR	£503.65	AIM		ASQ1	AMQ1
SUMM	SUMMIT THERAPEUTICS PLC	ORD 1P	GB00BN40HZ01	SHRS	Health Care	Health Care	04/07/2014	United Kingdom	GBX	£27.92	AIM		ASX1	AIMP
SUMO	SUMO GROUP PLC	ORD GBP0.01	GB00BD3HV384	SHRS	Consumer Goods	Personal & Household Goods	21/12/2017	United Kingdom	GBX	£255.11	AIM		AMSM	ASM7
SRES	SUNRISE RESOURCES PLC	ORD 0.1P	GB00B075Z681	SHRS	Basic Materials	Basic Resources	06/06/2005	United Kingdom	GBX	£3.90	AIM		ASX1	AIMP
SDRY	SUPERDRY PLC	ORD 5P	GB00B60BD277	SHRS	Consumer Goods	Personal & Household Goods	24/03/2010	United Kingdom	GBX	£889.74	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
SUPR	SUPERMARKET INCOME REIT PLC	ORD GBP0.01	GB00BF345X11	SHRS	Financials	Real Estate	21/07/2017	United Kingdom	GBX	£189.89	MAIN MARKET - SFS		SFM2	SFQQ
46IE	S & U PLC	6% CUM PRF #1	GB0007655250	SHRS	Financials	Financial Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
47IE	S & U PLC	31.5% CUM PRF 12 1/2P	GB0007655474	SHRS	Financials	Financial Services	28/06/2002	United Kingdom	GBX	£1.91	MAIN MARKET	Standard Shares	SSX4	SXSN
SUS	S & U PLC	ORD 12 1/2P	GB0007655037	SHRS	Financials	Financial Services	17/09/1999	United Kingdom	GBX	£312.70	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
SURE	SURE VENTURES PLC	ORD GBP0.01	GB00BYWYZ460	SHRS	Financials	Financial Services	19/01/2018	United Kingdom	GBX	£3.81	MAIN MARKET - SFS		SFM2	SFQQ
SCE	SURFACE TRANSFORMS PLC	ORD 1P	GB0002892528	SHRS	Consumer Goods	Automobiles & Parts	24/09/2002	United Kingdom	GBX	£21.04	AIM		ASX1	AIMP
SUN	SURGICAL INNOVATIONS GROUP PLC	ORD 1P	GB0004016704	SHRS	Health Care	Health Care	02/06/2000	United Kingdom	GBX	£25.04	AIM		ASX1	AIMP
SUH	SUTTON HARBOUR HOLDINGS PLC	ORD 1P	GB0008659202	SHRS	Industrials	Industrial Goods & Services	02/06/2000	United Kingdom	GBX	£32.21	AIM		ASX1	AIMP
SVM	SVM UK EMERGING FUND PLC	ORD 5P	GB0000684174	SHRS	Financials	Financial Services	18/10/2000	United Kingdom	GBX	£7.51	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
SWL	SWALLOWFIELD PLC	ORD 5P	GB0008667304	SHRS	Consumer Goods	Personal & Household Goods	09/05/2006	United Kingdom	GBX	£50.55	AIM		ASQ1	AMQ1
SLP	SYLVANIA PLATINUM LIMITED	CMN SHS USD0.01 (DI)	BMG864081044	SHRS	Basic Materials	Basic Resources	25/03/2011	Bermuda	GBX	£61.53	AIM		ASQ1	AMQ1
SYM	SYMPHONY ENVIRONMENTAL TECHNOLOGIES PLC	ORD 1P	GB0009589168	SHRS	Industrials	Industrial Goods & Services	30/11/2001	United Kingdom	GBX	£18.14	AIM		ASX1	AIMP
SIHL	SYMPHONY INTERNATIONAL HOLDINGS LD	ORD NPV (CDI)	VGG548121059	SHRS	Financials	Financial Services	02/08/2007	British Virgin Islands	USD	£271.24	MAIN MARKET	Standard Shares	SSMU	SMEV
SNG	SYNAIRGEN PLC	ORD 1P	GB00B0381Z20	SHRS	Health Care	Health Care	23/06/2005	United Kingdom	GBX	£15.31	AIM		ASX1	AIMP
SYNC	SYNCONA LIMITED	ORD NPV	GG00B8P59C08	SHRS	Financials	Financial Services	26/10/2012	Guernsey	GBX	£1,877.87	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
SNX	SYNECTICS PLC	ORD 20P	GB0007156838	SHRS	Industrials	Industrial Goods & Services	15/01/2002	United Kingdom	GBX	£36.83	AIM		ASX1	AIMP
SYNT	SYNTHOMER PLC	ORD 10P	GB0009887422	SHRS	Basic Materials	Chemicals	19/06/2006	United Kingdom	GBX	£1,840.45	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
SYS	SYSGROUP PLC	ORD 1P	GB00BYT18182	SHRS	Technology	Technology	06/07/2016	United Kingdom	GBX	£10.51	AIM		ASQ1	AMQ1
SYS1	SYSTEM1 GROUP PLC	ORD 1P	GB00B1GVQH21	SHRS	Consumer Services	Media	20/03/2007	United Kingdom	GBX	£26.28	AIM		ASX1	AIMP
TALK	TALKTALK TELECOM GROUP PLC	ORD 0.1P	GB00B4YCDF59	SHRS	Telecommunications	Telecommunications	24/03/2010	United Kingdom	GBX	£1,413.35	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TND	TANDEM GROUP PLC	ORD 25P	GB00B460T373	SHRS	Consumer Goods	Personal & Household Goods	25/09/2009	United Kingdom	GBX	£5.65	AIM		ASX1	AIMP
TAN	TANFIELD GROUP PLC	ORD 5P	GB00B4QHFM95	SHRS	Industrials	Industrial Goods & Services	19/06/2009	United Kingdom	GBX	£12.55	AIM		AMSM	ASM6
TAP	TAPTICA INTERNATIONAL LTD	ORD NIS0.01 (DI)	IL0011320343	SHRS	Consumer Services	Media	28/05/2014	Israel	GBX	£254.52	AIM		ASQ1	AMQ1
THRL	TARGET HEALTHCARE REIT LIMITED	ORD NPV	JE00B95CGW71	SHRS	Financials	Real Estate	07/03/2013	Jersey	GBX	£388.40	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
TRS	TARSUS GROUP PLC	ORD 5P	JE00B3DG9318	SHRS	Consumer Services	Media	26/11/2008	Jersey	GBX	£347.72	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
TAST	TASTY PLC	ORD 10P	GB00B17MN067	SHRS	Consumer Services	Travel & Leisure	21/03/2007	United Kingdom	GBX	£9.27	AIM		ASX1	AIMP
BD15	TATE & LYLE PLC	6.5% CUM PRF £1	GB0008754466	SHRS	Consumer Goods	Food & Beverage	28/06/2002	United Kingdom	GBX	£2.73	MAIN MARKET	Standard Shares	SSX4	SXSN
TATE	TATE & LYLE PLC	ORD 25P	GB0008754136	SHRS	Consumer Goods	Food & Beverage	20/12/2004	United Kingdom	GBX	£3,190.90	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TAM	TATTON ASSET MANAGEMENT PLC	ORD GBP0.20	GB00BYX1P358	SHRS	Financials	Financial Services	06/07/2017	United Kingdom	GBX	£159.34	AIM		AMSM	ASM7
TAU	TAU CAPITAL PLC	ORD 1P	IM00B1VVFG94	SHRS	Financials	Financial Services	09/05/2007	Isle of Man	USD	£1.41	AIM		ASX1	AIMP
TAVI	TAVISTOCK INVESTMENTS PLC	ORD 1P	GB00BLNMLS43	SHRS	Financials	Financial Services	02/06/2014	United Kingdom	GBX	£17.19	AIM		ASQ1	AMQ1
TAX	TAX SYSTEMS PLC	ORD 1P	GB00BDHLGB97	SHRS	Technology	Technology	26/07/2016	United Kingdom	GBX	£80.70	AIM		ASQ1	AMQ1
TW.	TAYLOR WIMPEY PLC	ORD 1P	GB0008782301	SHRS	Consumer Goods	Personal & Household Goods	18/06/2001	United Kingdom	GBX	£5,629.32	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
TBCG	TBC BANK GROUP PLC	ORD GBP0.01	GB00BYT18307	SHRS	Financials	Banks	10/08/2016	United Kingdom	GBX	£913.47	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TM17	TEAM17 GROUP PLC	ORD GBP0.01	GB00BYVX2X20	SHRS	Consumer Goods	Personal & Household Goods	23/05/2018	United Kingdom	GBX	£370.89	AIM		ASQ1	AMQ1
TECH	TECHFINANCIALS INC	ORD USD0.0005 (DI)	VGG870911077	SHRS	Technology	Technology	16/03/2015	British Virgin Islands	GBX	£4.29	AIM		ASQ1	AMQ1
TED	TED BAKER PLC	ORD 5P	GB0001048619	SHRS	Consumer Goods	Personal & Household Goods	08/07/2005	United Kingdom	GBX	£1,031.06	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TEK	TEKCAPITAL PLC	ORD £0.004	GB00BKXGY798	SHRS	Technology	Technology	04/04/2014	United Kingdom	GBX	£3.63	AIM		ASQ1	AMQ1
TGP	TEKMAR GROUP PLC	ORD 1P	GB00BDFGGK53	SHRS	Oil & Gas	Oil & Gas	20/06/2018	United Kingdom	GBX	£83.13	AIM		ASQ1	AMQ1
TEP	TELECOM PLUS PLC	ORD 5P	GB0008794710	SHRS	Telecommunications	Telecommunications	08/07/2005	United Kingdom	GBX	£813.18	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TDE	TELEFONICA SA	TELEFONICA ORD SHS	ES0178430E18	SHRS	Telecommunications	Telecommunications	01/11/2007	Spain	EUR	£32,212.39	MAIN MARKET	Standard Shares	SSMU	SMEV
TEF	TELFORD HOMES PLC	ORD 10P	GB0031022154	SHRS	Consumer Goods	Personal & Household Goods	13/03/2007	United Kingdom	GBX	£314.81	AIM		AMSM	AS50
TCM	TELIT COMMUNICATIONS PLC	ORD 1P	GB00B06GM726	SHRS	Technology	Technology	04/04/2005	United Kingdom	GBX	£225.70	AIM		AMSM	ASM6
TMPL	TEMPLE BAR INVESTMENT TRUST PLC	ORD 25P	GB0008825324	SHRS	Financials	Financial Services	31/10/2003	United Kingdom	GBX	£846.61	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
TEM	TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC	ORD 25P	GB0008829292	SHRS	Financials	Financial Services	31/10/2003	United Kingdom	GBX	£1,838.73	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
TEG	TEN ENTERTAINMENT GROUP PLC	ORD 1P	GB00BF020D33	SHRS	Consumer Services	Travel & Leisure	19/04/2017	United Kingdom	GBX	£159.90	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
TENG	TEN LIFESTYLE GROUP PLC	ORD 0.1P	GB00BF188X60	SHRS	Consumer Services	Travel & Leisure	29/11/2017	United Kingdom	GBX	£63.51	AIM		AMSM	ASM7
TERN	TERN PLC	ORD 0.02P	GB00BFPMV798	SHRS	Technology	Technology	04/11/2013	United Kingdom	GBX	£34.02	AIM		ASQ1	AMQ1
TCA	TERRA CAPITAL PLC	ORD USD0.10	IM00BD3D1V47	SHRS	Financials	Financial Services	26/07/2018	Isle of Man	USD	£15.87	AIM		ASQ1	AMQ1
TYM	TERTIARY MINERALS PLC	ORD 0.01P	GB0008854563	SHRS	Basic Materials	Basic Resources	23/09/2004	United Kingdom	GBX	£2.07	AIM		ASX1	AIMP
TSCO	TESCO PLC	ORD 5P	GB0008847096	SHRS	Consumer Services	Retail	24/11/2003	United Kingdom	GBX	£23,482.71	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
TFG	TETRAGON FINANCIAL GROUP LIMITED	ORD USD0.001	GG00B1RMC548	SHRS	Financials	Financial Services	09/11/2015	Guernsey	USD	£1,373.86	MAIN MARKET - SFS		SFM2	SFQQ
TFGS	TETRAGON FINANCIAL GROUP LIMITED	ORD USD0.001 (GBP)	GG00B1RMC548	SHRS	Financials	Financial Services	26/04/2018	Guernsey	GBX		MAIN MARKET - SFS		SFM2	SFQQ
TXH	TEX HOLDINGS PLC	ORD 10P	GB0008850470	SHRS	Industrials	Industrial Goods & Services	17/09/1999	United Kingdom	GBX	£6.73	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
THAL	THALASSA HOLDINGS LIMITED	ORD SHS USD0.01 (DI)	VGG878801031	SHRS	Oil & Gas	Oil & Gas	29/07/2008	British Virgin Islands	GBX	£17.63	AIM		ASX1	AIMP
THS	THARISA PLC	ORD USD0.001 (DI)	CY0103562118	SHRS	Basic Materials	Basic Resources	08/06/2016	Cyprus	GBX	£249.10	MAIN MARKET	Standard Shares	SSQ3	SQS3
EUT	THE EUROPEAN INVESTMENT TRUST PLC	ORD 25P	GB0003295010	SHRS	Financials	Financial Services	19/12/2005	United Kingdom	GBX	£374.88	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
FUL	THE FULHAM SHORE PLC	ORD GBP0.01	GB00B9F8VG44	SHRS	Consumer Services	Travel & Leisure	20/10/2014	United Kingdom	GBX	£65.71	AIM		ASQ1	AMQ1
GYM	THE GYM GROUP PLC	ORD 0.01P	GB00BZBX0P70	SHRS	Consumer Services	Travel & Leisure	12/11/2015	United Kingdom	GBX	£433.20	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
LSR	THE LOCAL SHOPPING REIT PLC	ORD 20P	GB00B1VS7G47	SHRS	Financials	Real Estate	18/06/2007	United Kingdom	GBX	£25.08	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON10
TMMG	THE MISSION MARKETING GROUP PLC	ORD 10P	GB00B11FD453	SHRS	Consumer Services	Media	20/12/2006	United Kingdom	GBX	£45.55	AIM		ASX1	AIMP
TRIG	THE RENEWABLES INFRASTRUCTURE GROUP LIMITED	ORD NPV	GG00BBHX2H91	SHRS	Financials	Financial Services	29/07/2013	Guernsey	GBX	£1,242.50	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
SBIZ	THE SIMPLYBIZ GROUP PLC	ORD GBP0.01	GB00BG1THS43	SHRS	Industrials	Industrial Goods & Services	04/04/2018	United Kingdom	GBX	£154.50	AIM		AMSM	ASM7
WRKS	THEWORKS.CO.UK PLC	ORD 1P	GB00BF5HBF20	SHRS	Consumer Services	Retail	19/07/2018	United Kingdom	GBX	£105.62	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
TSL	THINKSMART LIMITED	ORD NPV (DI)	AU000XINEAE8	SHRS	Financials	Financial Services	06/12/2016	Australia	GBX	£14.66	AIM		ASQ1	AMQ1
TPOS	THIRD POINT OFFSHORE INVESTORS LIMITED	ORD NPV $	GG00B1YQ7219	SHRS	Financials	Financial Services	27/07/2018	Guernsey	GBX	£18.14	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON10
TPOU	THIRD POINT OFFSHORE INVESTORS LIMITED	ORD NPV $	GG00B1YQ7219	SHRS	Financials	Financial Services	24/07/2007	Guernsey	USD	£557.36	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON5
TCG	THOMAS COOK GROUP PLC	ORD EUR0.01	GB00B1VYCH82	SHRS	Consumer Services	Travel & Leisure	19/06/2007	United Kingdom	GBX	£889.26	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
THR	THOR MINING PLC	ORD 0.01P	GB00BD0NBV71	SHRS	Basic Materials	Basic Resources	01/12/2016	United Kingdom	GBX	£10.13	AIM		ASQ1	AMQ1
TFW	THORPE (F.W.) PLC	ORD 1P	GB00BC9ZLX92	SHRS	Industrials	Industrial Goods & Services	19/08/2013	United Kingdom	GBX	£345.00	AIM		AMSM	AF50
THRU	THRUVISION GROUP PLC	ORD 1P	GB00B627R876	SHRS	Industrials	Industrial Goods & Services	04/03/2010	United Kingdom	GBX	£42.76	AIM		ASQ1	AMQ1
TIFS	TI FLUID SYSTEMS PLC	ORD 1P	GB00BYQB9V88	SHRS	Consumer Goods	Automobiles & Parts	28/10/2017	United Kingdom	GBX	£1,288.14	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
TIR	TIGER RESOURCE PLC	ORD 0.1P	GB0002308525	SHRS	Financials	Financial Services	22/01/2001	United Kingdom	GBX	£2.46	AIM		ASX1	AIMP
TMO	TIME OUT GROUP PLC	ORD GBP0.001	GB00BYYV0629	SHRS	Consumer Services	Media	14/06/2016	United Kingdom	GBX	£113.07	AIM		ASQ1	AMQ1
TRX	TISSUE REGENIX GROUP PLC	ORD 0.5P	GB00B5SGVL29	SHRS	Health Care	Health Care	29/06/2010	United Kingdom	GBX	£103.99	AIM		ASQ1	AMQ1
TON	TITON HOLDINGS PLC	ORD 10P	GB0008941402	SHRS	Industrials	Construction & Materials	17/09/1999	United Kingdom	GBX	£20.78	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
TILS	TIZIANA LIFE SCIENCES PLC	ORD 3P	GB00BKWNZY55	SHRS	Health Care	Health Care	24/04/2014	United Kingdom	GBX	£180.24	AIM		AMSM	ASM7
TLA	TLA WORLDWIDE PLC	ORD 2P	GB00B68HD384	SHRS	Consumer Services	Media	08/12/2011	United Kingdom	GBX	£9.32	AIM		ASQ1	AMQ1
TLOU	TLOU ENERGY LIMITED	ORD NPV (DI)	AU000000TOU2	SHRS	Oil & Gas	Oil & Gas	30/11/2015	Australia	GBX	£23.06	AIM		ASQ1	AMQ1
TMT	TMT INVESTMENTS PLC	ORD NPV	JE00B3RQZ289	SHRS	Financials	Financial Services	10/12/2010	Jersey	USD	£50.58	AIM		AMSM	ASM8
PBLT	TOC PROPERTY BACKED LENDING TRUST PLC	ORD 1P	GB00BD0ND667	SHRS	Financials	Financial Services	24/01/2017	United Kingdom	GBX	£27.87	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
TOM	TOMCO ENERGY PLC	ORD NPV	IM00BZBXMN96	SHRS	Oil & Gas	Oil & Gas	12/06/2017	Isle of Man	GBX	£3.73	AIM		AMSM	ASM7
THL	TONGAAT HULETT LIMITED	ORD R1	ZAE000096541	SHRS	Consumer Goods	Food & Beverage	02/07/2007	South Africa	GBX	£887.40	MAIN MARKET	Standard Shares	SSX4	SXSN
TOOP	TOOPLE PLC	ORD 0.0667P	GB00BZ8TP087	SHRS	Technology	Technology	10/05/2016	United Kingdom	GBX	£2.77	MAIN MARKET	Standard Shares	SSQ3	SQS3
TPT	TOPPS TILES PLC	ORD 3 1/3P	GB00B18P5K83	SHRS	Consumer Services	Retail	01/08/2006	United Kingdom	GBX	£121.73	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
TLY	TOTALLY PLC	ORD 10P	GB00BYM1JJ00	SHRS	Health Care	Health Care	15/09/2015	United Kingdom	GBX	£14.05	AIM		ASQ1	AMQ1
TOT	TOTAL PRODUCE PLC	ORD EUR0.01	IE00B1HDWM43	SHRS	Consumer Services	Retail	02/01/2007	Ireland	GBX	£746.57	AIM		ASQ1	AMQ1
TTA	TOTAL S.A.	TOTAL ORD SHS	FR0000120271	SHRS	Oil & Gas	Oil & Gas	07/11/2007	France	EUR	£130,518.74	MAIN MARKET	Standard Shares	SSMU	SMEV
TST	TOUCHSTAR PLC	ORD 5P	GB00BD9YDB55	SHRS	Technology	Technology	25/05/2016	United Kingdom	GBX	£3.64	AIM		ASX1	AIMP
